@relation temp-relation

@attribute esa/ESA_WN numeric
@attribute esa/ESA_WP numeric
@attribute esa/ESA_WK numeric
@attribute gold real

@data
0.7980063307319131,0.9452411246890297,0.8786919594581313,4.0
0.4920215338270555,0.8304819416478603,0.6650416675648486,3.5
0.3639967767502922,0.8977256878849605,0.5110749001606246,5.0
0.5142315887925129,0.6815456861954954,0.4376455675490539,3.6
0.776678600880641,0.9009580586709169,0.8335913267171619,3.0
0.917861918678081,0.9234930175690744,0.8264792986546521,3.8
0.7370153177519421,0.9369498061489802,0.6891115129000966,3.0
-1.0,0.1696612077291681,0.03454533884701377,1.8
0.7393321342154132,0.9442577314291387,0.8938011212421761,4.8
0.6119927057219571,0.869124314296418,0.5994502583825357,3.8
0.5498008680849849,0.6606312174519039,0.6927353710600161,3.6
0.8487305479363448,0.9156265711096728,0.8142429114690529,4.0
0.8411882389071136,0.9660047953468448,0.8046099631301132,4.6
0.4110353436905227,0.684197611235125,0.45978731544201956,3.8
0.7228320379644023,0.923851968926213,0.8061501280664396,4.8
0.474234235147507,0.6932065477169488,0.4137622771320302,2.0
0.7311292182898506,0.8989769600312514,0.8065471540082388,3.2
0.8602059817896732,0.9686627764724182,0.8590569760627591,2.2
0.6410421139734451,0.8464236599770483,0.8762721028268263,4.0
0.6724209685347854,0.8409657128802432,0.7722127284798744,4.2
0.39209631904845155,0.8543459843918824,0.48983568747939005,2.0
0.48914415833583114,0.7548616686264397,0.5539023966150273,1.2
0.7347644719547375,0.9222002908251413,0.7045018233744919,4.0
-1.0,0.6849743655493802,0.7625146282932377,3.0
0.49022090211965613,0.8605385526114295,0.7718370180557425,0.8
0.8851346259934798,0.9311004955578481,0.9184220191097902,2.8
0.5578090329611063,0.7432726605241275,0.7067737177291735,3.0
0.742066840225778,0.8747951114656056,0.7061848390639849,3.8
0.5352119985849942,0.7414895467064916,0.7422801320172555,4.4
0.4721214437038871,0.6593150683957675,0.5869320605753245,2.6
0.6278146331883039,0.7595509848651381,0.5819357601192838,1.4
0.4165601936949167,0.8225658326288501,0.599269469718366,3.2
0.8374366563344229,0.8279436903395778,0.8290432442408469,1.6
0.2685799470921209,0.7194610116869411,0.44887597777937793,3.0
0.6180628961345486,0.8452693487953712,0.8195219442408518,3.273
0.6318796140268869,0.8563697781882332,0.8682768291979834,4.0
0.6765896988312486,0.911438923773518,0.9167274393161797,3.25
0.43987636020581716,0.878375201603573,0.513104909036168,3.25
0.6719464511163166,0.8252033794535838,0.6452033677976087,5.0
0.7464455777560934,0.8381387768260045,0.7913139263056798,3.5
0.8137380642732464,0.9773965117740271,0.8959431192038891,3.417
0.5720445681182225,0.9185376038999451,0.7526901540175317,1.75
0.4753493424034122,0.8098629504981935,0.5989776919039993,2.7
0.7091227855659644,0.8156617244658616,0.6388158522801796,2.75
0.7138930573374278,0.8322157928061424,0.8173275392541766,3.75
0.6160604900233604,0.8089041197463085,0.5832505651650037,3.75
0.8840585659957352,0.8990933977730916,0.7191180125394165,4.111
0.5174347755986521,0.756880839884176,0.551151053251328,3.6
0.4364357804719861,0.5719263122229877,0.40735348662513843,4.0
0.8675852411853869,0.9224251786898316,0.9507192427509997,4.2
0.6075413651229769,0.8479684663388138,0.7061863753419709,3.75
0.8162090778487237,0.9285057431367387,0.8229405095302621,3.8
0.2502992718690232,0.6388940174734573,0.4073394729897073,4.4
0.8686977053173275,0.8796110536333637,0.815312456527505,3.6
0.8173598688516658,0.9528384825880466,0.8796000164102912,4.6
0.02475088994214057,0.6649400161251477,0.270269196549262,1.667
0.7071067811865454,0.8752896910011906,0.7803462521520755,4.0
0.34408801678599654,0.7274066865028174,0.55478096596182,4.333
0.8683991856634955,0.9151380536522452,0.8935866876260155,3.0
0.5038776582005112,0.8411798057646026,0.6963680555081505,3.5
0.6727482861107107,0.8712877086037536,0.7485079590807399,3.5
0.8752986476281288,0.8789873329814049,0.7913911918578868,2.0
0.6084716960259848,0.7708364296631038,0.6026617443604929,3.75
0.5666821158488962,0.8627087220207333,0.6316557788092573,2.0
0.5862670376136904,0.9113107475718726,0.7173050927238551,4.333
-1.0,0.6281683894477316,0.5959979583015744,1.8
0.7201675131432065,0.8162286328256873,0.750014416481073,2.667
0.6742527539033897,0.8216980126684589,0.7416603931230191,3.8
0.580047975067309,0.7803728824230359,0.7052940604042308,3.2
0.6690017462522512,0.7937131560261453,0.6928434633565145,2.8
0.7329328573761432,0.8167120231159698,0.5894455031730608,2.2
0.38682975631157307,0.7864850889678131,0.6076875901767121,4.333
0.7071067811865465,0.631721820847189,0.6898016035175714,2.0
0.8061746614584994,0.9690446610165715,0.8701754600583772,3.0
0.4563747785259804,0.6313865438158464,0.530659364297283,2.333
0.5863005123246654,0.8237180147898224,0.5527985009657328,3.25
0.16072601275996748,0.7144069106713697,0.6614243416994202,2.25
0.4273730073912633,0.7599951424572697,0.40922347489931854,3.5
0.29122699893744564,0.5820756128487699,0.5403827789631868,2.25
0.6748803810642189,0.8867175149433009,0.7112984513539572,0.75
0.711683462604234,0.8459025052085944,0.864361435668919,4.0
0.6262386142110888,0.8690704046926852,0.7105311124855048,3.5
0.8970556725478291,0.9498284410911849,0.9283967010659501,5.0
0.39698127272689887,0.7594277610300098,0.666833724559368,3.75
0.7346110933639775,0.7228020689105282,0.5964935476052694,3.75
0.8096377585723041,0.9198064973900302,0.8776908041373982,4.25
0.851348048846014,0.8753942911029302,0.8509702139307586,4.5
0.6773071895091475,0.8287403935496741,0.6951091082975508,4.0
0.7830460926273416,0.9327918881107011,0.8627902193240888,3.25
0.4669943329256564,0.7179306637411923,0.6785697871430795,0.75
0.41373611894035683,0.7232700031256944,0.4879917211144476,2.75
0.5555874707769182,0.7830333959879586,0.7002578680902902,4.0
0.7402422306089781,0.8226635962706124,0.8679918413252704,3.4
0.515706775863543,0.8277300598720946,0.5407984081116771,2.2
0.02567760145430841,0.6952133143742877,0.1763113143138242,3.4
0.7221492206939875,0.868978210365781,0.7719355474932402,3.4
0.35935868760623907,0.729265200638335,0.6154806755662322,2.6
0.7213249981342182,0.8254938184768127,0.7237158257545407,3.4
0.673733939642896,0.849399246748583,0.6834203995282567,3.6
0.9002604819995385,0.913816980170383,0.9297177177780049,3.25
1.0000000000000078,0.9565862712789335,0.9459568842942163,5.0
0.9999999999999958,0.976854644465105,0.9572098619086032,4.25
0.551711888553375,0.7785189075893433,0.6450746576035327,3.4
0.8064932320756817,0.8794088833230838,0.8215660681319216,4.25
0.6811253362952328,0.7855141230548844,0.8512948897921553,3.25
0.5834818045776854,0.866698753934344,0.5682795699264931,4.25
0.5533286609742335,0.8094867834005204,0.7577272502970454,3.75
0.5475120724375818,0.808867864417205,0.7574813483767981,3.667
0.6787171187092506,0.8441233430206451,0.6288175593497699,4.333
0.7122146161100046,0.9134440240188312,0.8026967105450188,3.909
0.7746569943450711,0.9424846629737859,0.8803172336041593,3.933
0.37345784082158057,0.8640854872491881,0.6852794572632691,3.75
0.4763318156124963,0.7478480332180594,0.37520010161094997,3.75
0.7941585273472219,0.9168507818139287,0.7729940808175584,4.25
0.9999999999999979,0.9217157134359022,0.8405901525124404,4.25
0.6365899162591943,0.8167207761188029,0.7505673778414692,3.5
0.9999999999999944,0.9711139378988342,0.9999999999991294,4.75
0.7758775920824487,0.8938944054889089,0.783452099302321,3.25
0.25330715380849395,0.7048796098598659,0.424113923118107,2.75
0.2723554219654637,0.7582501944676543,0.39712594243369287,3.0
0.5320487236259664,0.8622887327840528,0.575095135063747,3.8
0.6188518406074126,0.6837254164066144,0.7300476909216651,3.4
0.7173633581333158,0.9572545923199076,0.789491021917213,3.857
0.3225369691581132,0.7785255503795334,0.3446893146999438,4.0
0.6062266986045919,0.7106964783033236,0.7529456653323326,3.4
0.7348265174984596,0.8631700178494736,0.8122833347015082,3.2
0.4953555673541459,0.8595621602548479,0.8010131926753414,3.0
0.8029807466958081,0.8455367726028851,0.761334688642764,3.2
1.0000000000000226,0.9837973817485122,0.8960088564845133,3.6
0.4396582930503375,0.853241329227687,0.5504152220417688,1.6
0.41259689370852665,0.741665341400032,0.4321075591222487,3.8
0.5656630993910303,0.8406746921186088,0.47854173762531077,2.6
0.583093523346177,0.9083267361433998,0.6258160654143909,1.6
0.35523984015507043,0.7483070816591549,0.4860672523401533,2.0
0.8697651251194939,0.9165187748225987,0.9256400791819956,3.6
0.7113370400203807,0.904043798501492,0.7401809662443353,4.5
0.8077389040889912,0.782795504382696,0.870755619117523,4.0
0.458316568052883,0.8550039244391113,0.803700060514964,3.0
0.005696101424142585,0.4647453978777754,0.4516500467309466,2.5
0.944086018950917,0.8956785248290189,0.8202053380376908,3.5
0.5689027201712656,0.7698083805546224,0.44982018471514773,3.0
0.5044669484317371,0.7349264346613411,0.5511946259659327,3.769
0.9373850629377944,0.9329840794371618,0.9543278489548798,3.4
0.42709248909657915,0.8094688628797461,0.40050580440876,1.8
0.8687307145249565,0.7814125181805072,0.7788752865217202,3.0
0.8982396323153344,0.7904808628485952,0.7803237575171836,3.0
0.7103477209867539,0.7666455416871897,0.6682628164111247,3.4
0.7104572003311205,0.7284189617439009,0.7806393466284662,4.25
0.7455473815457399,0.8620384344236885,0.8815738760132332,3.25
0.8975324425616835,0.940086458913855,0.9377779872004386,4.0
0.5926014671196317,0.6842461658703478,0.604167803330127,4.0
0.6305971353967748,0.846870092402698,0.7894906278571697,4.0
0.6738030988585487,0.9005228005176039,0.8530582500088814,3.625
0.8595763724969246,0.9208141776128146,0.8912935219918134,4.25
0.9450412880564675,0.9220041716419938,0.9151803263565191,3.5
0.7350890334010192,0.9021168700497835,0.7997807923766093,4.0
0.6652122763464811,0.7914150589134942,0.8067805135656909,3.2
0.7234646616117826,0.841177405646157,0.7720368374514294,3.4
0.5797669660390979,0.8772971678684273,0.6421919352032528,4.0
0.5546963393367697,0.6807149614368788,0.7612739966120238,3.4
0.3571693122994497,0.6765293601451807,0.550959764694377,2.8
0.8255896104240877,0.9431399927919194,0.8827657461467444,3.6
0.8279151280652695,0.9477606426161899,0.8612888822613939,4.8
0.33933852969141487,0.8375797001690014,0.6488968625735757,3.8
0.6481722477534603,0.7717267532501598,0.6809502323330593,2.4
0.23548404154047126,0.9256032030906394,0.7761809289313699,1.6
0.8734884411324889,0.9092484142800151,0.8917372489831188,3.2
0.6656664364742212,0.8459033032901165,0.7591713351016479,3.8
0.5516573920928836,0.7901669528188412,0.4704577456455856,4.2
0.6844401024427114,0.7488397015156233,0.6993456098539359,5.0
0.5723943304869034,0.7138809139605263,0.7952389415496985,3.4
0.8183592644568486,0.8950948676013397,0.7074291920663582,1.0
0.7738866092338472,0.8751264908456514,0.8939040729157535,3.333
0.9079371495770302,0.8996333328947732,0.90425517436054,4.0
0.7144167593077698,0.8009495443322576,0.7814304895056134,3.333
0.7071067811865593,0.9075480316526546,0.7330877783511272,3.2
0.686812328714925,0.8509242238280776,0.8288638241994652,4.0
0.804882110252373,0.8930463956541641,0.7106806187224193,3.8
0.8945868960432307,0.7589536829450365,0.8491208659300177,2.2
0.024327453539211615,0.822496726358463,0.6905022276139391,3.75
0.5086786557033938,0.595434619947437,0.5086287466956849,3.0
0.6129818212004607,0.9067497548800544,0.4823899485121609,1.25
0.8595777288413743,0.8784426700776113,0.9140870900758723,3.25
0.6227780952187802,0.9099455342011606,0.5185440933768997,3.333
0.6990353315947961,0.8922674853790086,0.7473384890771129,2.0
0.3370214110135806,0.8917940503517096,0.44129749947302443,3.0
0.5190159126132982,0.7501436357900112,0.5072811548123711,2.667
0.7598509672727091,0.8734974313482582,0.8298569627798467,3.667
0.8032848580207063,0.8422167154423166,0.8296304456301875,3.667
0.8470942171623991,0.9600861867480832,0.8511597703246573,4.333
0.5755294873850131,0.7851459755033239,0.5750205023578591,1.333
0.2561432361726691,0.8328380088651621,0.4500366151350576,2.2
0.5859981102774312,0.8066458725213085,0.6148249872301211,1.2
1.0000000000000018,0.967874042922662,0.9447095850670523,4.4
0.8058553417733514,0.9041796796771598,0.8173754984460945,3.4
0.8686135735027474,0.9129009898152703,0.9261573183906117,4.2
0.8965416542724299,0.8807482221836072,0.8285801546298972,3.0
0.7504220093632644,0.8890784921961018,0.7724144772513133,3.4
0.6382245017469201,0.8361328118065037,0.674510276455791,4.8
0.18402694164365904,0.7789821593273647,0.6191326770268469,2.75
0.5736471444733516,0.7972929428013026,0.7954135065276681,4.0
0.8062761662059856,0.8759191086013736,0.7346239066600778,1.0
0.7750268057323827,0.9168109743357857,0.8204944004384623,4.25
0.6498641885921421,0.9055401921744066,0.7291447304953667,3.0
0.578213946124314,0.8546570854446932,0.8316567838852015,3.5
0.8461455007198344,0.9283831665828698,0.7360548730627621,4.25
0.7659376978144253,0.9471006484229376,0.9275513969180775,4.0
0.716571801409647,0.884022657660282,0.8430673639007671,1.75
0.6713425183337363,0.875351876189562,0.7306602996801184,3.067
0.6640393376705905,0.7589447585795769,0.6829203190267098,3.25
0.44998247808857006,0.7712581888765319,0.4602768827390218,3.75
0.41622033568428674,0.655128336316241,0.5471162606207055,2.25
0.577350269189632,0.7429922565996021,0.3521632201848346,2.5
0.8060574545630568,0.9178515506468985,0.8557256104025401,3.75
0.585140418685881,0.7971264173611307,0.6713964826222875,3.25
0.5458260977367972,0.8261684238316391,0.7046957135012556,4.0
0.6325287878671219,0.8369100235187787,0.7067291535421828,4.0
0.23526794206921733,0.8337794842016168,0.75239242931208,3.444
0.15091378204480452,0.7587464837360511,0.5806679319981897,2.75
0.8692037903416696,0.9400880941158933,0.8736444982735436,4.6
0.5127689690318417,0.7779048320841891,0.6026930025355787,2.8
0.7583034716347579,0.9239623750990895,0.7723821659841448,4.8
0.9999999999999901,0.8756912781913079,0.7201616591137294,0.6
0.7811165624105226,0.8173484157808534,0.7776132164509996,2.75
0.6850606035036043,0.7930124782565074,0.7383868986843579,2.75
0.8067828393860836,0.8716905013182003,0.8829877040632618,3.25
0.7442457527906903,0.8447685199316817,0.7886127939659933,3.25
0.7745880910991569,0.8543349519407406,0.8155538521594871,2.5
0.5719816967297079,0.8161542315352708,0.8036031043338254,2.25
0.2789136937797276,0.7478765445934208,0.40818185738736457,1.5
0.6274577420486862,0.782830996043144,0.6430246366644503,3.0
0.5472154447281242,0.7413005406566017,0.6936992257995762,3.8
0.24654675224199132,0.7824272601967571,0.5530662489189151,4.308
0.8773696478938828,0.8503194292919383,0.9474434764166323,3.4
0.7444936881418361,0.889113625793649,0.6275131364459071,3.2
0.9388764292693715,0.955895369966685,0.9780356187096573,3.5
0.6848741300534844,0.907397504109338,0.6692870395101693,3.75
0.76185238046129,0.8478406161080999,0.7721799870425865,1.75
0.8063392171206425,0.8469233559166017,0.8232265298483908,1.25
0.8377912941662478,0.9417534023673675,0.8868804615001784,3.4
0.533790182203866,0.8084964856053556,0.5396189819260143,1.2
0.6064512312514204,0.7643159865843292,0.6263508656017938,3.8
0.6059710943909052,0.8175102160592743,0.5745086340892529,3.2
0.25911821895481507,0.9068204805630314,0.481331958848811,3.5
0.5877049488150131,0.7283581943223731,0.5984653266591003,4.75
0.7454266269565475,0.8219592787845265,0.8097789388825413,3.5
0.3799218297979613,0.7073137351671988,0.5881868064371087,2.0
0.547579295227505,0.7392388601548706,0.5622720484386114,2.8
0.4971651145050826,0.6940967164945562,0.4968745749158327,1.4
0.5585892005889105,0.740928726467063,0.48495047895534754,2.0
0.820369459271124,0.8789193732422877,0.8224611440949527,4.8
0.9225538482331432,0.9498888353486603,0.8924134683678617,3.8
0.7729778651630105,0.8883182437296077,0.8119873080639456,4.6
0.3270177180608156,0.840835083925854,0.5522655035902176,1.4
0.5861073796526358,0.8911933728022656,0.7922122957868795,3.6
0.46953840197904334,0.8606643766510019,0.793403066677617,3.0
0.6850056361368022,0.7390224497873863,0.5137952480299813,1.6
0.8006808687199148,0.7982239981497657,0.8157167217877336,4.0
0.6546639764297687,0.865044755932185,0.690873039928759,2.4
0.7923306900787395,0.9056666513676244,0.8247292480458774,3.5
0.820873497056819,0.8867135135636197,0.7153049599829729,0.75
0.7100456371159992,0.9346514991244762,0.6788993869478326,5.0
0.6228031564080962,0.8348104372190598,0.7456902421482154,5.0
0.8106220895325672,0.9427558822633453,0.8924780131401309,4.0
0.6929616871203,0.7981289873093961,0.7537342951563087,3.0
0.5249957975429692,0.5956617283346433,0.6634684963989513,1.333
0.9279628588112727,0.9168192976727815,0.9442690972674378,3.667
0.4285545816883418,0.8587764888066856,0.8363192060017788,3.091
0.5712377211323421,0.8374998164970459,0.6964406089288167,3.8
0.8979491759680625,0.7989955166836522,0.8365357631917026,4.4
0.8736590500065992,0.92069728662256,0.8689109297911877,4.8
0.42817113539068247,0.7668671129137655,0.5519701568614955,3.0
0.7443724517071167,0.8964643858279919,0.7855057741640635,2.667
0.8456772689262235,0.9352362591653548,0.8615729363843287,4.0
0.8125681906340626,0.9083506619417286,0.8583995573778977,3.0
0.9272727196543076,0.7985872807418887,0.879240457064419,4.0
0.9553934288686421,0.9907336365116539,0.9478135644459057,5.0
0.4596268990243627,0.7383247727732729,0.6871734451088802,3.4
0.3731941635285637,0.7036683907506764,0.636066948313633,3.4
0.6758201612037824,0.8912879460961938,0.7421532528131829,3.857
0.895579733633711,0.9660149975855278,0.7410546345275635,2.75
0.9093397855429297,0.9024400059470385,0.9250259959018549,4.0
0.8757815802038915,0.9397200315002161,0.8530781533699123,1.5
0.8368457576173766,0.8799261931554512,0.7342103177871926,3.75
0.7371654523977992,0.8038349736175997,0.7670920265387196,2.75
0.7668155882268662,0.9246791763749784,0.9199869131063434,4.0
0.512004132413607,0.6929006429592323,0.6239314581786167,1.5
0.5509290252684942,0.7656399679256662,0.5983127228572649,1.8
0.8299489635249586,0.9507781494895166,0.7558062243050484,4.0
0.3999264785672454,0.8036858548120629,0.6827683583079528,3.0
0.791375956499568,0.8703851811751278,0.7504465369257933,3.6
0.8576567485952347,0.8859248707737817,0.9036967701993773,3.4
0.6372651922399425,0.8237222142845103,0.6814427399463356,3.0
0.0344196862533304,0.7724066033727207,0.6297563550149041,2.6
0.2640485463654861,0.7423891376285469,0.47197180494567664,3.2
0.8946987768153034,0.8851359232325078,0.9020906068823562,3.5
0.8191660924302449,0.7308007163445058,0.7835269421914667,3.25
0.46393391699464437,0.675578422452733,0.6163407668131312,3.75
0.7814734378674169,0.8516874176995455,0.7297547757102861,3.25
0.7206299585646977,0.8237557730404137,0.7393159656745497,5.0
0.9999999999999831,1.0000000000006974,0.9391768400811316,5.0
0.5053220882191478,0.570559072204099,0.5058408758118619,0.3
0.691846214802948,0.8101286727231687,0.8716425297687262,0.6
0.6879173759188785,0.742484438909708,0.7023267653798498,4.2
0.6670832949789833,0.7060617115081244,0.669604079797208,3.6
0.68679394135525,0.7258333645376054,0.6995139930178101,5.0
0.7122812664819624,0.8597956749337277,0.6603140343422065,2.75
1.000000000000017,0.8939978009329491,0.8172696410815359,5.0
0.6813220248015875,0.7204002709774342,0.7102673193758702,3.75
1.0000000000000058,0.9999999999974865,0.8380050932050459,5.0
0.4035482913431467,0.6105015587456647,0.38743849858120855,1.25
0.9999999999999958,1.000000000001569,0.9078488294448047,5.0
0.8661710413884057,0.876960060357308,0.8665905840031533,4.25
0.6868082293758611,0.8614512951483233,0.6860469489707071,3.4
0.6835191026369856,0.8129357639268909,0.8774366051700245,1.6
1.0000000000000207,1.0000000000002394,0.8773979761100195,5.0
0.6770058964939741,0.7843378740635369,0.6953180451233727,3.6
1.0000000000000207,1.0000000000002394,0.8773979761100195,5.0
0.6719641681870031,0.7250101432201617,0.6788419393894117,2.6
0.7504252679547957,0.7722425825927113,0.8099878090285179,5.0
0.5038347430584086,0.6549868213303037,0.5212373452959177,3.2
0.7157270953652916,0.8064127763159902,0.721987936314288,4.8
0.9999999999999656,0.9999999999996316,0.8710902237227324,5.0
0.9999999999999758,0.9999999999990378,1.0000000000000095,5.0
0.6770605404320232,0.784483768004641,0.7802228873386727,2.2
0.9999999999999994,0.99999999999971,0.9999999999991015,5.0
0.9999999999999926,0.9023082189062271,0.8729274724056276,4.25
1.0000000000000058,1.0000000000024922,1.0000000000015719,5.0
0.38122937743614915,0.5591197614616937,0.39149050309500577,2.5
0.6835191026369856,0.8129357639268909,0.6938839724512617,2.8
0.6763746531815132,0.8073255445360912,0.6824456313125261,2.8
0.6968152579877326,0.733928731181149,0.6953206382006863,2.8
0.6835191026369856,0.8129357639268909,0.6938839724512617,2.8
0.9999999999999903,0.9999999999999319,0.9999999999998868,5.0
0.8695528641140069,0.906577574356202,0.9057676022274218,4.8
0.7122812664819624,0.7675559289716153,0.5934842635402836,2.4
1.0000000000000169,0.9366538330798935,0.9347700938161596,4.2
1.0000000000000182,1.0000000000010612,0.9999999999999353,5.0
1.0000000000000313,1.0000000000021194,1.0000000000007616,5.0
0.99999999999999,1.0000000000008238,0.9999999999999093,5.0
0.38432200069855105,0.5827830063910548,0.39238666648430237,3.75
0.6726304877851825,0.7690169393356674,0.6750216439852447,3.8
0.6770605404320232,0.784483768004641,0.6803263751217697,2.0
0.6770605404320232,0.784483768004641,0.6803263751217697,2.0
0.6770605404320232,0.784483768004641,0.6803263751217697,1.583
0.6758700151480841,0.818591293934211,0.6899303336813919,1.778
0.6758700151480841,0.818591293934211,0.6899303336813919,2.0
0.6770605404320232,0.784483768004641,0.6803263751217697,2.0
0.6770605404320232,0.784483768004641,0.6803263751217697,2.0
0.8164965809277295,0.8874541273949115,0.8164965809276713,3.2
0.669842858237981,0.7433782065233986,0.6762239140121779,3.8
0.7773387809169261,0.8143496372222799,0.832044891976141,4.4
0.8994307636104958,0.9438770978362983,0.9236959211348189,5.0
0.9999999999999989,0.9999999999999687,0.6865087984206032,5.0
0.6781448909135718,0.769920539555376,0.6764315232791127,3.5
0.7016740272631186,0.7811692608697485,0.707513718136748,4.0
0.6869889615307044,0.8332707570740016,0.6941683052934046,3.5
0.566091732415667,0.5846515320372563,0.6345281727295797,4.4
0.7286394215639554,0.7309847458893752,0.7097059087825499,3.8
0.666666666666649,0.7021704389594935,0.667694780899579,2.6
0.5441543897373204,0.6077621608596157,0.5667366082741541,3.0
0.7087858418756696,0.6784431145381853,0.6035032046845225,5.0
1.0000000000000313,1.0000000000021194,0.713142074392648,5.0
0.6679332336369519,0.7356326293162121,0.6710216230458343,3.667
0.3816084712222735,0.5518170418786036,0.39267859724900184,2.333
0.6692361142690141,0.7383873070028856,0.6765849039549274,2.5
1.0000000000000313,1.0000000000021194,0.9999999999999075,5.0
1.0000000000000162,0.8766204197476011,1.000000000000024,3.824
0.8692748832099323,0.8890325259284952,0.9012459468849823,4.0
0.5186067690252274,0.602052209900997,0.5353700043717686,4.4
0.5006714045720689,0.5729492937583057,0.5060636281650536,0.2
1.0000000000000386,1.000000000001771,0.7129791354672234,5.0
1.0000000000000309,1.0000000000011864,1.000000000000136,5.0
0.3534606080219313,0.41389756347574447,0.36911910083843835,4.0
0.388846749733962,0.6195639880204741,0.40312293600338095,1.6
0.8823925364604065,0.9076870077514447,0.9096032112167869,5.0
0.8695097493089868,0.9172298866783185,0.875171281588544,4.6
0.9999999999999967,1.0000000000017308,0.7917702238527458,5.0
0.6686562319185213,0.759451824394931,0.6771725400772528,2.375
0.5621118613236943,0.7479435673455209,0.47748275259075706,2.6
0.5606603350212955,0.7634895284270384,0.48050643123558806,2.6
0.7720205059535242,0.8512904899471844,0.8389407170416121,2.6
0.6781207577922264,0.7834621910944968,0.6878628963003612,2.2
0.5329848627752273,0.7022962592686295,0.5478429364812888,1.7
0.8736952376664943,0.910405928177785,0.9311020766259881,3.4
0.6286701539527795,0.8137133498863621,0.7359216984065372,2.0
1.0000000000000075,1.0000000000026186,0.8860525155824872,4.0
0.6721495423688575,0.7435918639441341,0.6768674014753232,3.25
0.6873913639505715,0.7418773640331938,0.700147629425638,4.5
0.5372167321629324,0.7706466974353089,0.7144755727806605,2.6
0.4124789947991873,0.5853204607858202,0.4225677142723554,2.0
0.6774494279352545,0.7839944398199417,0.608102428865025,1.8
0.675924978144273,0.9198989328111536,0.7934039155920884,1.556
0.6068098754318717,0.8249452562066834,0.7475802705742906,4.5
0.6659191643223489,0.7238618473633749,0.7498207724854828,4.0
0.6088528689221956,0.6892387057375192,0.6119597526569969,4.5
1.0000000000000209,1.0000000000000822,0.9999999999999274,5.0
0.7531999538263642,0.8246332926371163,0.7461656931357143,4.2
0.5260107887038737,0.6190472105859093,0.647546241147197,1.6
0.36782435776879235,0.600488276574547,0.5619050916477799,0.5
0.5077915863181471,0.6676424197022851,0.4593017746051664,1.4
0.5021705184664651,0.5540436501300735,0.6159987426372583,1.6
1.0000000000000024,0.9026534113275361,0.7983531632999252,4.4
0.39095626812861894,0.6254673585966704,0.3970127348866371,1.8
0.817509128123062,0.7256296132548788,0.5892533928005992,2.2
0.6872626407554618,0.7899857620132179,0.6811567976082439,2.6
0.6784941710748715,0.7966968264197776,0.6902314980935944,2.4
0.6779448914917318,0.7068059049036841,0.5995197795703142,1.6
0.5132220863281778,0.6455735061688854,0.5185576856485434,3.0
0.6684936051993221,0.6953471844464884,0.6711319471021736,2.0
0.8228138216107032,0.8442509258933507,0.7904087218296817,2.0
0.8668534467119585,0.8866352389870081,0.900322955969784,3.8
0.514995305962691,0.7536256457011502,0.5708715600589677,4.0
0.5341865417550958,0.6946554880949637,0.49469442731629165,3.0
0.868016444082442,0.9317118920876263,0.9087184191488497,4.4
1.000000000000009,1.0000000000012779,0.9166230792451865,4.8
1.0000000000000187,0.9018833222366596,0.8700932545338202,4.8
0.7555089529269797,0.8076498906745914,0.8119710520401291,2.5
0.6752292116556743,0.8120313407134471,0.6888607293753841,2.0
0.5019057818308456,0.5701068097347236,0.5070229506025344,0.75
0.5015881586593601,0.6015163456195572,0.5047676440922456,0.727
0.0022959159955703553,0.12475722089859498,0.013648365167922455,0.0
0.5046200287924802,0.6300772389003415,0.5075659480592152,1.25
0.5116364139884539,0.6517632136292507,0.515579198250331,1.25
0.5052500130079468,0.6344542514223804,0.5093544360305116,1.25
0.5116364139884539,0.6517632136292507,0.515579198250331,0.5
0.8223824783541243,0.8620014460732793,0.7890503178561259,3.25
0.364072828177332,0.4662540761219532,0.3504626345160966,1.333
0.4004290424984024,0.5030615382935689,0.382754795188667,1.0
0.3633738691624471,0.4613427734853079,0.34959713571829704,1.4
0.364072828177332,0.4662540761219532,0.3504626345160966,1.333
1.0,1.0000000000004758,0.9999999999999954,5.0
0.903821950608204,0.9527087940204115,0.9130575823347621,4.0
0.6669508471095102,0.7205151670726739,0.7860111165223177,3.0
0.875509182595761,0.8938995927310142,0.7958293525952262,4.4
0.6774287399105576,0.823509206886668,0.6931042589699312,2.0
0.6770605404320232,0.784483768004641,0.6803263751217697,2.167
0.4030802142050797,0.5993899124405819,0.42988011462395,1.4
0.4415817467266711,0.6043909816378573,0.41352639342425224,1.2
0.38936379342940425,0.5657664420574108,0.3856342993681386,1.2
0.667861885309878,0.7348820872284595,0.6774778977580868,2.2
0.3331483793379448,0.45235569728746183,0.5245273307510105,1.25
0.6736857907949609,0.7687006506408343,0.7586810300262286,5.0
0.8736534760275845,0.8972443375135783,0.8772942524300724,4.0
0.680453782821925,0.8005412307068985,0.6608239561865118,4.0
0.8690501064180727,0.9114266298217657,0.7993562342653271,3.2
0.706775049362807,0.8705440972940708,0.7140446895777635,2.0
0.7122812664819624,0.793961396945237,0.6444372292911215,2.2
0.8690501064180727,0.9114266298217657,0.7993562342653271,3.2
0.5981746856065491,0.7231487780218777,0.6998214178621945,1.5
0.5060544907864549,0.6096439259057163,0.5352291753811131,4.75
0.5013423169193689,0.5639492983882487,0.5039918259733042,0.5
0.0618648954309382,0.29928523134224466,0.06507855051999567,0.067
0.7127262669123304,0.5793225303287799,0.7179360832526721,1.6
